RecordID,Shift_Manager_Code,Date,Year,Month,Hour,Session_colour,Weather_Outcast,Temperature_Celsius,Feeling_Temperature_Celsius,Humidity_Percent,Wind_Speed_kph,Season,Public_Holiday,Week_Day,Business_Day,Registered_Member_Count,Casual_User_Count,Rental_Bikes_Total
53625522,SM-11,11/8/2012,2012,Aug,20,black,Light Rain or Snow,23.0,23,89,28,Summer,No,Saturday,No,129,31.0,160
53634188,SM-04,11/8/2012,2012,Aug,21,red,Mist and Cloudy,23.0,23,89,11,Summer,No,Saturday,No,102,26.0,128
53644237,SM-11,11/8/2012,2012,Aug,22,yellow,Mist and Cloudy,23.0,23,89,11,Summer,No,Saturday,No,128,40.0,168
53655136,SM-08,11/8/2012,2012,Aug,23,yellow,Light Rain or Snow,23.0,24,78,11,Summer,No,Saturday,No,121,42.0,163
53661343,SM-06,12/8/2012,2012,Aug,0,purple,Mist and Cloudy,22.1,24,73,9,Summer,No,Sunday,No,96,24.0,120
53675704,SM-12,12/8/2012,2012,Aug,1,yellow,Clear,21.1,23,78,9,Summer,No,Sunday,No,92,21.0,113
53685823,SM-08,12/8/2012,2012,Aug,2,green,Clear,22.1,24,69,9,Summer,No,Sunday,No,67,19.0,86
53695920,SM-14,12/8/2012,2012,Aug,3,yellow,Clear,21.1,23,73,6,Summer,No,Sunday,No,37,11.0,48
53704201,SM-08,12/8/2012,2012,Aug,4,black,Clear,22.1,24,69,6,Summer,No,Sunday,No,8,2.0,10
53716471,SM-13,12/8/2012,2012,Aug,5,purple,Clear,22.1,25,61,13,Summer,No,Sunday,No,9,1.0,10
53721888,SM-14,12/8/2012,2012,Aug,6,grey,Clear,22.1,24,65,11,Summer,No,Sunday,No,14,2.0,16
53738127,SM-13,12/8/2012,2012,Aug,7,yellow,Clear,22.1,24,65,9,Summer,No,Sunday,No,30,9.0,39
53744720,SM-14,12/8/2012,2012,Aug,8,green,Clear,23.0,25,54,15,Summer,No,Sunday,No,84,35.0,119
53753883,SM-01,12/8/2012,2012,Aug,9,purple,Clear,24.9,27,48,15,Summer,No,Sunday,No,153,64.0,217
53765212,SM-14,12/8/2012,2012,Aug,10,blue,Clear,24.9,27,51,11,Summer,No,Sunday,No,240,88.0,328
53777961,SM-13,12/8/2012,2012,Aug,11,purple,Clear,26.8,28,42,11,Summer,No,Sunday,No,282,167.0,449
53783415,SM-01,12/8/2012,2012,Aug,12,,Clear,26.8,28,42,13,Summer,No,Sunday,No,342,163.0,505
53794001,SM-14,12/8/2012,2012,Aug,13,green,Clear,28.7,30,40,0,Summer,No,Sunday,No,365,178.0,543
53802738,SM-10,12/8/2012,2012,Aug,14,black,Clear,27.7,29,40,13,Summer,No,Sunday,No,366,213.0,579
53812364,SM-03,12/8/2012,2012,Aug,15,white,Clear,27.7,29,40,9,Summer,No,Sunday,No,342,235.0,577
53823708,SM-09,12/8/2012,2012,Aug,16,grey,Clear,27.7,29,40,7,Summer,No,Sunday,No,300,213.0,513
53831924,SM-01,12/8/2012,2012,Aug,17,red,Clear,29.6,30,33,0,Summer,No,Sunday,No,319,186.0,505
53841151,SM-05,12/8/2012,2012,Aug,18,red,Clear,28.7,29,35,7,Summer,No,Sunday,No,327,164.0,491
53859777,SM-09,12/8/2012,2012,Aug,19,red,Clear,26.8,27,40,9,Summer,No,Sunday,No,317,148.0,465
53869044,SM-03,12/8/2012,2012,Aug,20,red,Clear,25.8,27,45,0,Summer,No,Sunday,No,204,96.0,300
53871912,SM-08,12/8/2012,2012,Aug,21,blue,Clear,25.8,28,51,6,Summer,No,Sunday,No,142,78.0,220
53883321,SM-01,12/8/2012,2012,Aug,22,purple,Clear,24.9,27,58,9,Summer,No,Sunday,No,141,40.0,181
53891495,SM-09,12/8/2012,2012,Aug,23,white,Clear,24.0,26,61,0,Summer,No,Sunday,No,85,25.0,110
53903148,SM-04,13/8/2012,2012,Aug,0,white,Clear,23.0,25,65,7,Summer,No,Monday,yes,33,14.0,47
53911556,SM-10,13/8/2012,2012,Aug,1,purple,Clear,23.0,25,65,6,Summer,No,Monday,yes,11,3.0,14
53922552,SM-10,13/8/2012,2012,Aug,2,green,Clear,22.1,24,69,7,Summer,No,Monday,yes,8,1.0,9
53933120,SM-03,13/8/2012,2012,Aug,3,black,Clear,22.1,24,69,0,Summer,No,Monday,yes,5,1.0,6
53944085,SM-07,13/8/2012,2012,Aug,4,black,Clear,22.1,24,69,7,Summer,No,Monday,yes,11,0.0,11
53954504,SM-07,13/8/2012,2012,Aug,5,purple,Clear,22.1,24,69,7,Summer,No,Monday,yes,33,3.0,36
53961156,SM-04,13/8/2012,2012,Aug,6,blue,Clear,21.1,23,73,6,Summer,No,Monday,yes,155,4.0,159
53979926,SM-13,13/8/2012,2012,Aug,7,yellow,Clear,23.0,25,65,9,Summer,No,Monday,yes,425,11.0,436
53988505,SM-12,13/8/2012,2012,Aug,8,green,Mist and Cloudy,25.8,28,51,6,Summer,No,Monday,yes,648,25.0,673
53998162,SM-01,13/8/2012,2012,Aug,9,yellow,Mist and Cloudy,26.8,28,45,0,Summer,No,Monday,yes,265,40.0,305
54006523,SM-03,13/8/2012,2012,Aug,10,white,Mist and Cloudy,27.7,29,40,0,Summer,No,Monday,yes,111,88.0,199
54018543,SM-09,13/8/2012,2012,Aug,11,red,Clear,27.7,29,40,6,Summer,No,Monday,yes,151,94.0,245
54029055,SM-09,13/8/2012,2012,Aug,12,purple,Clear,28.7,30,40,13,Summer,No,Monday,yes,180,96.0,276
54035654,SM-06,13/8/2012,2012,Aug,13,blue,Clear,28.7,30,40,11,Summer,No,Monday,yes,175,79.0,254
54047250,SM-07,13/8/2012,2012,Aug,14,grey,Clear,29.6,30,33,7,Summer,No,Monday,yes,163,85.0,248
54058246,SM-06,13/8/2012,2012,Aug,15,white,Clear,30.5,32,34,15,Summer,No,Monday,yes,194,80.0,274
54061154,SM-13,13/8/2012,2012,Aug,16,green,Clear,29.6,31,36,6,Summer,No,Monday,yes,348,116.0,464
54078950,SM-13,13/8/2012,2012,Aug,17,green,Clear,29.6,31,36,11,Summer,No,Monday,yes,716,102.0,818
54081996,SM-06,13/8/2012,2012,Aug,18,grey,Clear,27.7,30,52,19,Summer,No,Monday,yes,709,103.0,812
54095626,SM-01,13/8/2012,2012,Aug,19,white,Clear,26.8,29,58,11,Summer,No,Monday,yes,467,88.0,555
54103905,SM-03,13/8/2012,2012,Aug,20,blue,Clear,26.8,29,62,15,Summer,No,Monday,yes,374,58.0,432
54111153,SM-06,13/8/2012,2012,Aug,21,yellow,Clear,25.8,29,66,13,Summer,No,Monday,yes,246,44.0,290
54128853,SM-01,13/8/2012,2012,Aug,22,white,Clear,25.8,29,62,22,Summer,No,Monday,yes,148,44.0,192
54137481,SM-08,13/8/2012,2012,Aug,23,yellow,Clear,24.9,27,70,15,Summer,No,Monday,yes,100,28.0,128
54146599,SM-02,14/8/2012,2012,Aug,0,green,Clear,24.9,28,74,15,Summer,No,Tuesday,yes,48,12.0,60
54152716,SM-10,14/8/2012,2012,Aug,1,white,Clear,24.0,26,79,17,Summer,No,Tuesday,yes,19,8.0,27
54161786,SM-13,14/8/2012,2012,Aug,2,black,Mist and Cloudy,24.0,26,83,13,Summer,No,Tuesday,yes,9,2.0,11
54175368,SM-11,14/8/2012,2012,Aug,3,green,Mist and Cloudy,24.0,26,83,13,Summer,No,Tuesday,yes,3,0.0,3
54189096,SM-14,14/8/2012,2012,Aug,4,blue,Mist and Cloudy,24.0,26,83,13,Summer,No,Tuesday,yes,5,0.0,5
54195272,SM-12,14/8/2012,2012,Aug,5,white,Mist and Cloudy,24.0,26,89,13,Summer,No,Tuesday,yes,35,1.0,36
54204767,SM-08,14/8/2012,2012,Aug,6,grey,Light Rain or Snow,22.1,22,83,13,Summer,No,Tuesday,yes,63,1.0,64
54219834,SM-03,14/8/2012,2012,Aug,7,red,Mist and Cloudy,23.0,24,83,6,Summer,No,Tuesday,yes,178,1.0,179
54226994,SM-14,14/8/2012,2012,Aug,8,green,Mist and Cloudy,23.0,23,89,6,Summer,No,Tuesday,yes,591,27.0,618
54238216,SM-04,14/8/2012,2012,Aug,9,white,Mist and Cloudy,24.9,28,74,0,Summer,No,Tuesday,yes,354,48.0,402
54249857,SM-08,14/8/2012,2012,Aug,10,black,Clear,24.9,28,79,7,Summer,No,Tuesday,yes,155,53.0,208
54254426,SM-14,14/8/2012,2012,Aug,11,black,Clear,26.8,29,62,0,Summer,No,Tuesday,yes,127,69.0,196
54264783,SM-07,14/8/2012,2012,Aug,12,purple,Clear,28.7,31,49,9,Summer,No,Tuesday,yes,207,93.0,300
54276427,SM-11,14/8/2012,2012,Aug,13,yellow,Clear,29.6,32,46,6,Summer,No,Tuesday,yes,203,83.0,286
54288011,SM-11,14/8/2012,2012,Aug,14,red,Clear,30.5,33,41,15,Summer,No,Tuesday,yes,175,80.0,255
54299052,SM-14,14/8/2012,2012,Aug,15,black,Clear,30.5,34,46,15,Summer,No,Tuesday,yes,199,84.0,283
54304701,SM-12,14/8/2012,2012,Aug,16,yellow,Clear,30.5,33,43,15,Summer,No,Tuesday,yes,363,95.0,458
54313349,SM-07,14/8/2012,2012,Aug,17,yellow,Light Rain or Snow,27.7,32,66,17,Summer,No,Tuesday,yes,734,78.0,812
54328011,SM-14,14/8/2012,2012,Aug,18,white,Clear,27.7,31,62,19,Summer,No,Tuesday,yes,757,97.0,854
54338055,SM-03,14/8/2012,2012,Aug,19,purple,Clear,27.7,32,66,13,Summer,No,Tuesday,yes,533,94.0,627
54342212,SM-07,14/8/2012,2012,Aug,20,red,Clear,26.8,31,74,15,Summer,No,Tuesday,yes,371,65.0,436
54357965,SM-13,14/8/2012,2012,Aug,21,white,Clear,26.8,29,62,15,Summer,No,Tuesday,yes,252,56.0,308
54367704,SM-14,14/8/2012,2012,Aug,22,green,Clear,25.8,29,66,6,Summer,No,Tuesday,yes,161,28.0,189
54378433,SM-11,14/8/2012,2012,Aug,23,blue,Clear,25.8,29,66,11,Summer,No,Tuesday,yes,114,53.0,167
54383511,SM-04,15/8/2012,2012,Aug,0,white,Clear,24.9,27,61,13,Summer,No,Wednesday,yes,52,8.0,60
54391143,SM-12,15/8/2012,2012,Aug,1,green,Clear,24.9,27,61,0,Summer,No,Wednesday,yes,31,6.0,37
54408367,SM-12,15/8/2012,2012,Aug,2,grey,Clear,24.0,26,65,0,Summer,No,Wednesday,yes,7,1.0,8
54414228,SM-03,15/8/2012,2012,Aug,3,red,Clear,23.0,25,74,7,Summer,No,Wednesday,yes,10,1.0,11
54425582,SM-11,15/8/2012,2012,Aug,4,green,Clear,22.1,22,83,7,Summer,No,Wednesday,yes,4,0.0,4
54437031,SM-03,15/8/2012,2012,Aug,5,green,Clear,22.1,23,78,7,Summer,No,Wednesday,yes,35,4.0,39
54445243,SM-07,15/8/2012,2012,Aug,6,grey,Clear,22.1,23,78,7,Summer,No,Wednesday,yes,160,12.0,172
54453713,SM-05,15/8/2012,2012,Aug,7,black,Mist and Cloudy,23.0,25,69,13,Summer,No,Wednesday,yes,467,25.0,492
54465185,SM-02,15/8/2012,2012,Aug,8,,Mist and Cloudy,24.9,27,65,19,Summer,No,Wednesday,yes,642,40.0,682
54478328,SM-05,15/8/2012,2012,Aug,9,black,Mist and Cloudy,25.8,29,62,13,Summer,No,Wednesday,yes,310,57.0,367
54485633,SM-06,15/8/2012,2012,Aug,10,grey,Mist and Cloudy,25.8,29,62,13,Summer,No,Wednesday,yes,163,70.0,233
54494192,SM-05,15/8/2012,2012,Aug,11,,Mist and Cloudy,26.8,29,58,13,Summer,No,Wednesday,yes,155,80.0,235
54501300,SM-11,15/8/2012,2012,Aug,12,grey,Clear,26.8,29,55,15,Summer,No,Wednesday,yes,230,77.0,307
54511723,SM-09,15/8/2012,2012,Aug,13,grey,Mist and Cloudy,28.7,31,49,13,Summer,No,Wednesday,yes,206,88.0,294
54526694,SM-12,15/8/2012,2012,Aug,14,grey,Mist and Cloudy,27.7,30,52,20,Summer,No,Wednesday,yes,161,94.0,255
54534010,SM-06,15/8/2012,2012,Aug,15,white,Clear,27.7,30,52,17,Summer,No,Wednesday,yes,196,70.0,266
54546555,SM-10,15/8/2012,2012,Aug,16,white,Clear,27.7,29,48,13,Summer,No,Wednesday,yes,340,91.0,431
54551067,SM-01,15/8/2012,2012,Aug,17,white,Clear,26.8,29,55,19,Summer,No,Wednesday,yes,749,102.0,851
54563506,SM-06,15/8/2012,2012,Aug,18,yellow,Clear,26.8,28,51,15,Summer,No,Wednesday,yes,768,80.0,848
54572537,SM-06,15/8/2012,2012,Aug,19,purple,Clear,24.9,27,61,9,Summer,No,Wednesday,yes,525,124.0,649
54581397,SM-08,15/8/2012,2012,Aug,20,grey,Clear,24.9,27,61,9,Summer,No,Wednesday,yes,355,72.0,427
54596680,SM-02,15/8/2012,2012,Aug,21,white,Clear,24.9,27,61,13,Summer,No,Wednesday,yes,266,49.0,315
54605825,SM-07,15/8/2012,2012,Aug,22,red,Clear,24.9,27,61,11,Summer,No,Wednesday,yes,197,29.0,226
54619747,SM-04,15/8/2012,2012,Aug,23,white,Clear,24.0,26,65,7,Summer,No,Wednesday,yes,120,18.0,138
54627048,SM-12,16/8/2012,2012,Aug,0,purple,Clear,23.0,25,69,0,Summer,No,Thursday,yes,63,13.0,76
54634661,SM-05,16/8/2012,2012,Aug,1,grey,Clear,22.1,24,73,0,Summer,No,Thursday,yes,18,3.0,21
54643941,SM-13,16/8/2012,2012,Aug,2,green,Clear,22.1,24,69,13,Summer,No,Thursday,yes,15,0.0,15
54658067,SM-12,16/8/2012,2012,Aug,3,white,Clear,21.1,23,73,17,Summer,No,Thursday,yes,4,0.0,4
54666091,SM-07,16/8/2012,2012,Aug,4,grey,Clear,21.1,23,73,15,Summer,No,Thursday,yes,3,2.0,5
54672601,SM-13,16/8/2012,2012,Aug,5,black,Clear,20.2,22,78,11,Summer,No,Thursday,yes,30,7.0,37
54682480,SM-01,16/8/2012,2012,Aug,6,yellow,Clear,20.2,22,78,11,Summer,No,Thursday,yes,162,3.0,165
54697230,SM-14,16/8/2012,2012,Aug,7,grey,Clear,22.1,24,69,15,Summer,No,Thursday,yes,448,16.0,464
54704276,SM-14,16/8/2012,2012,Aug,8,purple,Clear,24.0,26,61,13,Summer,No,Thursday,yes,649,33.0,682
54717447,SM-10,16/8/2012,2012,Aug,9,yellow,Clear,25.8,28,54,7,Summer,No,Thursday,yes,296,41.0,337
54726499,SM-13,16/8/2012,2012,Aug,10,red,Clear,26.8,28,48,9,Summer,No,Thursday,yes,121,78.0,199
54737273,SM-12,16/8/2012,2012,Aug,11,blue,Clear,27.7,28,37,6,Summer,No,Thursday,yes,191,83.0,274
54742299,SM-07,16/8/2012,2012,Aug,12,black,Clear,29.6,30,33,7,Summer,No,Thursday,yes,247,96.0,343
54756818,SM-09,16/8/2012,2012,Aug,13,green,Clear,29.6,30,31,15,Summer,No,Thursday,yes,219,81.0,300
54767701,SM-05,16/8/2012,2012,Aug,14,black,Clear,30.5,31,32,0,Summer,No,Thursday,yes,176,72.0,248
54775994,SM-06,16/8/2012,2012,Aug,15,purple,Clear,29.6,30,33,17,Summer,No,Thursday,yes,197,63.0,260
54788489,SM-02,16/8/2012,2012,Aug,16,grey,Clear,30.5,31,32,15,Summer,No,Thursday,yes,340,79.0,419
54799269,SM-14,16/8/2012,2012,Aug,17,green,Clear,30.5,32,34,13,Summer,No,Thursday,yes,767,130.0,897
54803831,SM-14,16/8/2012,2012,Aug,18,black,Clear,29.6,31,36,0,Summer,No,Thursday,yes,723,109.0,832
54813721,SM-07,16/8/2012,2012,Aug,19,yellow,Clear,27.7,29,40,7,Summer,No,Thursday,yes,558,119.0,677
54822532,SM-06,16/8/2012,2012,Aug,20,grey,Clear,27.7,29,40,6,Summer,No,Thursday,yes,414,100.0,514
54839429,SM-07,16/8/2012,2012,Aug,21,green,Clear,26.8,28,48,13,Summer,No,Thursday,yes,273,83.0,356
54846253,SM-12,16/8/2012,2012,Aug,22,green,Clear,25.8,28,51,11,Summer,No,Thursday,yes,185,69.0,254
54852996,SM-09,16/8/2012,2012,Aug,23,grey,Clear,24.9,27,54,7,Summer,No,Thursday,yes,168,58.0,226
54866311,SM-01,17/8/2012,2012,Aug,0,,Clear,24.0,0,57,11,Summer,No,Friday,yes,67,21.0,88
54871277,SM-14,17/8/2012,2012,Aug,1,white,Clear,23.0,0,65,7,Summer,No,Friday,yes,38,16.0,54
54884089,SM-08,17/8/2012,2012,Aug,2,red,Clear,23.0,0,61,9,Summer,No,Friday,yes,15,4.0,19
54891523,SM-06,17/8/2012,2012,Aug,3,blue,Clear,22.1,0,65,7,Summer,No,Friday,yes,6,0.0,6
54905275,SM-06,17/8/2012,2012,Aug,4,purple,Clear,22.1,0,73,11,Summer,No,Friday,yes,9,0.0,9
54916365,SM-14,17/8/2012,2012,Aug,5,blue,Clear,22.1,0,73,7,Summer,No,Friday,yes,34,2.0,36
54924122,SM-09,17/8/2012,2012,Aug,6,white,Clear,21.1,0,78,9,Summer,No,Friday,yes,151,6.0,157
54939167,SM-04,17/8/2012,2012,Aug,7,grey,Clear,22.1,0,73,7,Summer,No,Friday,yes,368,11.0,379
54946190,SM-11,17/8/2012,2012,Aug,8,grey,Clear,24.0,0,65,9,Summer,No,Friday,yes,625,43.0,668
54955575,SM-04,17/8/2012,2012,Aug,9,white,Clear,24.9,0,58,7,Summer,No,Friday,yes,320,58.0,378
54968727,SM-10,17/8/2012,2012,Aug,10,green,Clear,26.8,0,55,11,Summer,No,Friday,yes,149,82.0,231
54972797,SM-07,17/8/2012,2012,Aug,11,purple,Clear,27.7,0,52,19,Summer,No,Friday,yes,205,98.0,303
54983131,SM-01,17/8/2012,2012,Aug,12,purple,Clear,30.5,0,41,15,Summer,No,Friday,yes,255,110.0,365
54998322,SM-03,17/8/2012,2012,Aug,13,purple,Clear,31.5,0,36,26,Summer,No,Friday,yes,254,103.0,357
55007500,SM-09,17/8/2012,2012,Aug,14,black,Clear,32.4,0,34,28,Summer,No,Friday,yes,200,128.0,328
55011815,SM-08,17/8/2012,2012,Aug,15,blue,Clear,32.4,0,30,31,Summer,No,Friday,yes,256,127.0,383
55029634,SM-09,17/8/2012,2012,Aug,16,blue,Mist and Cloudy,31.5,0,32,30,Summer,No,Friday,yes,372,116.0,488
55037666,SM-02,17/8/2012,2012,Aug,17,,Clear,30.5,0,36,22,Summer,No,Friday,yes,647,144.0,791
55041142,SM-14,17/8/2012,2012,Aug,18,black,Mist and Cloudy,30.5,0,38,17,Summer,No,Friday,yes,561,108.0,669
55052410,SM-11,17/8/2012,2012,Aug,19,purple,Mist and Cloudy,26.8,0,55,26,Summer,No,Friday,yes,403,88.0,491
55061534,SM-13,17/8/2012,2012,Aug,20,grey,Mist and Cloudy,25.8,0,58,15,Summer,No,Friday,yes,262,97.0,359
55074364,SM-02,17/8/2012,2012,Aug,21,grey,Mist and Cloudy,24.0,0,69,20,Summer,No,Friday,yes,198,57.0,255
55082032,SM-08,17/8/2012,2012,Aug,22,green,Light Rain or Snow,23.0,0,83,13,Summer,No,Friday,yes,170,43.0,213
55094342,SM-04,17/8/2012,2012,Aug,23,green,Light Rain or Snow,22.1,0,83,15,Summer,No,Friday,yes,100,21.0,121
55107085,SM-03,18/8/2012,2012,Aug,0,black,Mist and Cloudy,22.1,22,83,15,Summer,No,Saturday,No,99,6.0,105
55115500,SM-07,18/8/2012,2012,Aug,1,white,Light Rain or Snow,21.1,20,94,11,Summer,No,Saturday,No,78,14.0,92
55122172,SM-05,18/8/2012,2012,Aug,2,grey,Light Rain or Snow,21.1,21,88,11,Summer,No,Saturday,No,39,4.0,43
55135517,SM-10,18/8/2012,2012,Aug,3,white,Clear,21.1,21,88,13,Summer,No,Saturday,No,23,7.0,30
55149007,SM-10,18/8/2012,2012,Aug,4,grey,Clear,21.1,23,73,15,Summer,No,Saturday,No,8,5.0,13
55152641,SM-13,18/8/2012,2012,Aug,5,blue,Clear,20.2,22,78,17,Summer,No,Saturday,No,7,2.0,9
55161471,SM-03,18/8/2012,2012,Aug,6,blue,Clear,20.2,21,83,15,Summer,No,Saturday,No,23,4.0,27
55173940,SM-05,18/8/2012,2012,Aug,7,white,Clear,20.2,21,83,15,Summer,No,Saturday,No,52,12.0,64
55189738,SM-02,18/8/2012,2012,Aug,8,purple,Clear,22.1,24,69,17,Summer,No,Saturday,No,161,28.0,189
55195726,SM-09,18/8/2012,2012,Aug,9,purple,Clear,23.0,25,65,19,Summer,No,Saturday,No,211,81.0,292
55208670,SM-11,18/8/2012,2012,Aug,10,white,Clear,24.9,27,54,11,Summer,No,Saturday,No,314,166.0,480
55214723,SM-04,18/8/2012,2012,Aug,11,purple,Clear,25.8,28,51,0,Summer,No,Saturday,No,356,180.0,536
55221363,SM-03,18/8/2012,2012,Aug,12,black,Clear,27.7,28,37,13,Summer,No,Saturday,No,388,266.0,654
55234309,SM-06,18/8/2012,2012,Aug,13,red,Clear,26.8,27,40,13,Summer,No,Saturday,No,355,289.0,644
55241545,SM-02,18/8/2012,2012,Aug,14,white,Clear,27.7,28,37,19,Summer,No,Saturday,No,356,242.0,598
55254240,SM-01,18/8/2012,2012,Aug,15,purple,Clear,27.7,28,37,15,Summer,No,Saturday,No,346,250.0,596
55267665,SM-12,18/8/2012,2012,Aug,16,red,Clear,27.7,28,37,17,Summer,No,Saturday,No,354,287.0,641
55272936,SM-05,18/8/2012,2012,Aug,17,white,Clear,27.7,28,37,15,Summer,No,Saturday,No,379,256.0,635
55281882,SM-10,18/8/2012,2012,Aug,18,green,Clear,26.8,27,37,11,Summer,No,Saturday,No,329,225.0,554
55294840,SM-03,18/8/2012,2012,Aug,19,black,Clear,24.9,26,45,11,Summer,No,Saturday,No,324,164.0,488
55307923,SM-11,18/8/2012,2012,Aug,20,green,Clear,24.9,26,45,7,Summer,No,Saturday,No,242,99.0,341
55315611,SM-08,18/8/2012,2012,Aug,21,white,Clear,23.0,25,61,0,Summer,No,Saturday,No,248,90.0,338
55326204,SM-09,18/8/2012,2012,Aug,22,purple,Clear,23.0,25,61,0,Summer,No,Saturday,No,171,90.0,261
55338288,SM-06,18/8/2012,2012,Aug,23,red,Clear,22.1,24,65,6,Summer,No,Saturday,No,175,60.0,235
55344203,SM-04,19/8/2012,2012,Aug,0,white,Clear,23.0,25,57,6,Summer,No,Sunday,No,143,44.0,187
55353244,SM-09,19/8/2012,2012,Aug,1,blue,Clear,22.1,24,65,0,Summer,No,Sunday,No,102,29.0,131
55361018,SM-04,19/8/2012,2012,Aug,2,purple,Mist and Cloudy,21.1,24,69,6,Summer,No,Sunday,No,103,16.0,119
55371641,SM-06,19/8/2012,2012,Aug,3,purple,Mist and Cloudy,21.1,24,61,11,Summer,No,Sunday,No,34,21.0,55
55384083,SM-06,19/8/2012,2012,Aug,4,white,Mist and Cloudy,21.1,24,65,11,Summer,No,Sunday,No,22,4.0,26
55396200,SM-08,19/8/2012,2012,Aug,5,red,Mist and Cloudy,20.2,23,73,9,Summer,No,Sunday,No,8,3.0,11
55409521,SM-01,19/8/2012,2012,Aug,6,grey,Mist and Cloudy,21.1,24,69,7,Summer,No,Sunday,No,15,5.0,20
55411865,SM-01,19/8/2012,2012,Aug,7,green,Mist and Cloudy,21.1,24,69,9,Summer,No,Sunday,No,29,12.0,41
55421773,SM-10,19/8/2012,2012,Aug,8,white,Mist and Cloudy,22.1,24,69,7,Summer,No,Sunday,No,90,34.0,124
55435732,SM-11,19/8/2012,2012,Aug,9,yellow,Mist and Cloudy,23.0,25,74,0,Summer,No,Sunday,No,184,86.0,270
55444518,SM-06,19/8/2012,2012,Aug,10,green,Mist and Cloudy,24.0,26,69,0,Summer,No,Sunday,No,287,138.0,425
55457795,SM-12,19/8/2012,2012,Aug,11,purple,Light Rain or Snow,22.1,23,78,11,Summer,No,Sunday,No,189,83.0,272
55467984,SM-09,19/8/2012,2012,Aug,12,grey,Light Rain or Snow,22.1,24,73,0,Summer,No,Sunday,No,186,112.0,298
55473567,SM-10,19/8/2012,2012,Aug,13,grey,Light Rain or Snow,22.1,22,83,9,Summer,No,Sunday,No,112,50.0,162
55482674,SM-13,19/8/2012,2012,Aug,14,grey,Light Rain or Snow,22.1,24,73,0,Summer,No,Sunday,No,108,41.0,149
55491739,SM-09,19/8/2012,2012,Aug,15,blue,Mist and Cloudy,22.1,24,65,0,Summer,No,Sunday,No,187,89.0,276
55502545,SM-03,19/8/2012,2012,Aug,16,green,Mist and Cloudy,23.0,25,65,0,Summer,No,Sunday,No,259,97.0,356
55516127,SM-04,19/8/2012,2012,Aug,17,black,Mist and Cloudy,22.1,23,78,7,Summer,No,Sunday,No,267,76.0,343
55527947,SM-12,19/8/2012,2012,Aug,18,purple,Mist and Cloudy,22.1,23,78,7,Summer,No,Sunday,No,291,86.0,377
55537620,SM-13,19/8/2012,2012,Aug,19,grey,Mist and Cloudy,22.1,24,73,9,Summer,No,Sunday,No,269,72.0,341
55545555,SM-10,19/8/2012,2012,Aug,20,white,Mist and Cloudy,22.1,24,73,13,Summer,No,Sunday,No,213,61.0,274
55556645,SM-08,19/8/2012,2012,Aug,21,red,Light Rain or Snow,21.1,23,78,6,Summer,No,Sunday,No,154,36.0,190
55569943,SM-14,19/8/2012,2012,Aug,22,white,Mist and Cloudy,21.1,23,78,11,Summer,No,Sunday,No,50,6.0,56
55578124,SM-11,19/8/2012,2012,Aug,23,white,Mist and Cloudy,21.1,23,73,0,Summer,No,Sunday,No,39,7.0,46
55584732,SM-01,20/8/2012,2012,Aug,0,purple,Mist and Cloudy,20.2,21,83,7,Summer,No,Monday,yes,25,1.0,26
55593283,SM-05,20/8/2012,2012,Aug,1,green,Clear,20.2,21,83,11,Summer,No,Monday,yes,10,0.0,10
55609669,SM-07,20/8/2012,2012,Aug,2,purple,Clear,20.2,21,83,11,Summer,No,Monday,yes,5,0.0,5
55617998,SM-13,20/8/2012,2012,Aug,3,green,Clear,20.2,20,88,7,Summer,No,Monday,yes,3,0.0,3
55626413,SM-07,20/8/2012,2012,Aug,4,yellow,Mist and Cloudy,20.2,21,83,6,Summer,No,Monday,yes,7,0.0,7
55632269,SM-03,20/8/2012,2012,Aug,5,grey,Mist and Cloudy,20.2,21,83,0,Summer,No,Monday,yes,35,2.0,37
55648868,SM-14,20/8/2012,2012,Aug,6,green,Mist and Cloudy,20.2,22,78,9,Summer,No,Monday,yes,155,6.0,161
55653603,SM-12,20/8/2012,2012,Aug,7,grey,Mist and Cloudy,21.1,23,78,9,Summer,No,Monday,yes,427,15.0,442
55666961,SM-14,20/8/2012,2012,Aug,8,blue,Mist and Cloudy,21.1,23,73,7,Summer,No,Monday,yes,618,37.0,655
55679569,SM-13,20/8/2012,2012,Aug,9,yellow,Mist and Cloudy,22.1,24,69,0,Summer,No,Monday,yes,302,55.0,357
55688557,SM-13,20/8/2012,2012,Aug,10,red,Mist and Cloudy,22.1,24,69,6,Summer,No,Monday,yes,124,9999.0,193
55692680,SM-03,20/8/2012,2012,Aug,11,blue,Clear,23.0,25,65,7,Summer,No,Monday,yes,151,90.0,241
55709433,SM-04,20/8/2012,2012,Aug,12,yellow,Mist and Cloudy,23.0,25,61,7,Summer,No,Monday,yes,216,66.0,282
55716682,SM-02,20/8/2012,2012,Aug,13,green,Clear,24.9,27,58,9,Summer,No,Monday,yes,194,97.0,291
55729084,SM-12,20/8/2012,2012,Aug,14,grey,Clear,25.8,28,54,11,Summer,No,Monday,yes,188,87.0,275
55736367,SM-08,20/8/2012,2012,Aug,15,green,Clear,25.8,28,54,17,Summer,No,Monday,yes,207,102.0,309
55741069,SM-01,20/8/2012,2012,Aug,16,white,Clear,25.8,28,54,17,Summer,No,Monday,yes,357,103.0,460
