RecordID,Shift_Manager_Code,Date,Year,Month,Hour,Session_colour,Weather_Outcast,Temperature_Celsius,Feeling_Temperature_Celsius,Humidity_Percent,Wind_Speed_kph,Season,Public_Holiday,Week_Day,Business_Day
1170,SM-08,21/2/2011,2011,Feb,13,white,Light Rain or Snow,6.1,2,81,22,Winter,Yes,Monday,No
4418,SM-10,8/7/2011,2011,Jul,0,green,Clear,26.8,30,66,7,Summer,No,Friday,yes
3424,SM-13,27/5/2011,2011,May,14,blue,Clear,27.7,30,55,17,Spring,No,Friday,yes
877,SM-14,9/2/2011,2011,Feb,0,green,Clear,-3.3,-11,36,24,Winter,No,Wednesday,yes
5550,SM-08,24/8/2011,2011,Aug,4,black,Clear,18.3,19,73,7,Summer,No,Wednesday,yes
8303,SM-01,17/12/2011,2011,Dec,15,white,Clear,5.2,1,45,19,Autumn,No,Saturday,No
8204,SM-05,13/12/2011,2011,Dec,12,grey,Clear,8.9,6,43,24,Autumn,No,Tuesday,yes
4445,SM-14,9/7/2011,2011,Jul,3,black,Clear,22.1,22,89,9,Summer,No,Saturday,No
2118,SM-07,3/4/2011,2011,Apr,3,yellow,Clear,6.1,6,61,0,Spring,No,Sunday,No
5626,SM-01,27/8/2011,2011,Aug,8,green,Mist and Cloudy,24.9,28,84,17,Summer,No,Saturday,No
1567,SM-06,10/3/2011,2011,Mar,18,black,Light Rain or Snow,12.7,13,0,24,Winter,No,Thursday,yes
6238,SM-06,22/9/2011,2011,Sep,12,green,Mist and Cloudy,23,24,83,11,Summer,No,Thursday,yes
7678,SM-06,21/11/2011,2011,Nov,13,red,Mist and Cloudy,15.5,16,77,9,Autumn,No,Monday,yes
6534,SM-14,4/10/2011,2011,Oct,20,red,Clear,16.4,17,68,15,Autumn,No,Tuesday,yes
1792,SM-04,20/3/2011,2011,Mar,9,red,Clear,6.1,4,52,9,Winter,No,Sunday,No
3784,SM-12,11/6/2011,2011,Jun,14,white,Clear,30.5,35,49,7,Spring,No,Saturday,No
434,SM-10,20/1/2011,2011,Jan,3,green,Clear,4.2,1,56,11,Winter,No,Thursday,yes
1703,SM-05,16/3/2011,2011,Mar,15,red,Mist and Cloudy,10.8,11,76,17,Winter,No,Wednesday,yes
1644,SM-12,14/3/2011,2011,Mar,1,black,Clear,4.2,3,65,6,Winter,No,Monday,yes
6459,SM-07,1/10/2011,2011,Oct,17,purple,Light Rain or Snow,10.8,11,76,13,Autumn,No,Saturday,No
1073,SM-11,17/2/2011,2011,Feb,11,black,Mist and Cloudy,12.7,13,44,17,Winter,No,Thursday,yes
7161,SM-05,31/10/2011,2011,Oct,0,grey,Clear,4.2,4,87,0,Autumn,No,Monday,yes
7907,SM-14,1/12/2011,2011,Dec,3,grey,Clear,4.2,0,56,17,Autumn,No,Thursday,yes
4232,SM-01,30/6/2011,2011,Jun,6,purple,Clear,20.2,24,64,17,Summer,No,Thursday,yes
6463,SM-05,1/10/2011,2011,Oct,21,yellow,Light Rain or Snow,8.9,8,87,7,Autumn,No,Saturday,No
4498,SM-07,11/7/2011,2011,Jul,8,blue,Clear,26.8,30,66,19,Summer,No,Monday,yes
6965,SM-09,22/10/2011,2011,Oct,20,purple,Clear,11.7,12,67,0,Autumn,No,Saturday,No
3535,SM-06,1/6/2011,2011,Jun,5,black,Mist and Cloudy,23,23,89,6,Spring,No,Wednesday,yes
8078,SM-14,8/12/2011,2011,Dec,6,green,Clear,2.3,-2,55,19,Autumn,No,Thursday,yes
2179,SM-06,5/4/2011,2011,Apr,16,red,Clear,9.9,10,46,28,Spring,No,Tuesday,yes
5842,SM-13,5/9/2011,2011,Sep,21,black,Mist and Cloudy,23,23,94,20,Summer,Yes,Monday,No
2464,SM-02,17/4/2011,2011,Apr,14,white,Clear,16.4,17,34,26,Spring,No,Sunday,No
1461,SM-04,6/3/2011,2011,Mar,4,red,Mist and Cloudy,11.7,12,88,24,Winter,No,Sunday,No
6333,SM-10,26/9/2011,2011,Sep,11,blue,Clear,24,26,79,15,Autumn,No,Monday,yes
3134,SM-03,15/5/2011,2011,May,12,yellow,Clear,21.1,23,73,20,Spring,No,Sunday,No
972,SM-04,13/2/2011,2011,Feb,3,green,Mist and Cloudy,1.4,-1,69,7,Winter,No,Sunday,No
662,SM-09,30/1/2011,2011,Jan,22,white,Mist and Cloudy,3.3,-1,70,13,Winter,No,Sunday,No
3221,SM-12,19/5/2011,2011,May,3,blue,Clear,14.6,15,100,0,Spring,No,Thursday,yes
3080,SM-10,13/5/2011,2011,May,6,purple,Light Rain or Snow,15.5,16,88,9,Spring,No,Friday,yes
4572,SM-13,14/7/2011,2011,Jul,10,purple,Clear,24.9,26,42,17,Summer,No,Thursday,yes
4224,SM-12,29/6/2011,2011,Jun,22,purple,Clear,24.9,26,42,13,Summer,No,Wednesday,yes
2531,SM-10,20/4/2011,2011,Apr,9,grey,Clear,23,25,61,19,Spring,No,Wednesday,yes
8003,SM-08,5/12/2011,2011,Dec,3,red,Clear,7,7,87,0,Autumn,No,Monday,yes
101,SM-12,5/1/2011,2011,Jan,10,blue,Clear,2.3,-3,37,22,Winter,No,Wednesday,yes
6417,SM-02,29/9/2011,2011,Sep,23,,Clear,16.4,17,77,7,Autumn,No,Thursday,yes
7287,SM-02,5/11/2011,2011,Nov,6,green,Clear,4.2,0,60,17,Autumn,No,Saturday,No
6503,SM-01,3/10/2011,2011,Oct,13,grey,Light Rain or Snow,11.7,12,67,11,Autumn,No,Monday,yes
5447,SM-12,19/8/2011,2011,Aug,21,green,Clear,21.1,22,83,9,Summer,No,Friday,yes
1711,SM-10,16/3/2011,2011,Mar,23,grey,Clear,10.8,11,65,13,Winter,No,Wednesday,yes
69,SM-08,4/1/2011,2011,Jan,0,grey,Clear,-0.5,-4,55,7,Winter,No,Tuesday,yes
2785,SM-09,30/4/2011,2011,Apr,23,purple,Clear,12.7,13,67,7,Spring,No,Saturday,No
890,SM-09,9/2/2011,2011,Feb,14,grey,Clear,1.4,-4,34,20,Winter,No,Wednesday,yes
7251,SM-01,3/11/2011,2011,Nov,18,white,Clear,13.6,14,63,9,Autumn,No,Thursday,yes
401,SM-08,18/1/2011,2011,Jan,17,grey,Mist and Cloudy,2.3,-1,82,13,Winter,No,Tuesday,yes
278,SM-13,13/1/2011,2011,Jan,1,green,Clear,-1.4,-8,50,19,Winter,No,Thursday,yes
7501,SM-14,14/11/2011,2011,Nov,4,black,Clear,12.7,13,67,15,Autumn,No,Monday,yes
4474,SM-05,10/7/2011,2011,Jul,8,black,Clear,25.8,29,66,0,Summer,No,Sunday,No
5824,SM-09,5/9/2011,2011,Sep,3,white,Mist and Cloudy,24,26,74,20,Summer,Yes,Monday,No
5260,SM-09,12/8/2011,2011,Aug,2,yellow,Clear,21.1,25,57,13,Summer,No,Friday,yes
7006,SM-08,24/10/2011,2011,Oct,13,white,Mist and Cloudy,17.4,18,64,15,Autumn,No,Monday,yes
4422,SM-13,8/7/2011,2011,Jul,4,red,Clear,24.9,28,79,17,Summer,No,Friday,yes
6351,SM-01,27/9/2011,2011,Sep,5,green,Light Rain or Snow,21.1,20,94,6,Autumn,No,Tuesday,yes
5750,SM-02,2/9/2011,2011,Sep,1,blue,Light Rain or Snow,21.1,23,73,7,Summer,No,Friday,yes
1919,SM-08,25/3/2011,2011,Mar,18,purple,Clear,6.1,3,39,17,Spring,No,Friday,yes
4068,SM-07,23/6/2011,2011,Jun,10,,Mist and Cloudy,27.7,32,66,9,Summer,No,Thursday,yes
694,SM-11,1/2/2011,2011,Feb,7,purple,Light Rain or Snow,-0.5,-1,93,0,Winter,No,Tuesday,yes
4977,SM-11,31/7/2011,2011,Jul,7,green,Clear,26.8,29,58,9,Summer,No,Sunday,No
3253,SM-06,20/5/2011,2011,May,11,grey,Mist and Cloudy,19.3,20,60,13,Spring,No,Friday,yes
4106,SM-03,25/6/2011,2011,Jun,0,white,Clear,24,26,47,11,Summer,No,Saturday,No
5517,SM-07,22/8/2011,2011,Aug,19,purple,Clear,24.9,26,30,19,Summer,No,Monday,yes
433,SM-12,20/1/2011,2011,Jan,2,white,Clear,4.2,2,56,0,Winter,No,Thursday,yes
6058,SM-09,15/9/2011,2011,Sep,0,green,Clear,22.1,24,69,9,Summer,No,Thursday,yes
5848,SM-04,6/9/2011,2011,Sep,4,black,Mist and Cloudy,17.4,18,94,20,Summer,No,Tuesday,yes
5134,SM-05,6/8/2011,2011,Aug,20,yellow,Light Rain or Snow,25.8,30,79,19,Summer,No,Saturday,No
3968,SM-13,19/6/2011,2011,Jun,6,red,Mist and Cloudy,23,24,78,11,Spring,No,Sunday,No
8157,SM-02,11/12/2011,2011,Dec,13,black,Clear,6.1,6,31,0,Autumn,No,Sunday,No
7417,SM-04,10/11/2011,2011,Nov,16,grey,Light Rain or Snow,8.9,7,81,15,Autumn,No,Thursday,yes
7737,SM-04,24/11/2011,2011,Nov,0,black,Clear,7,4,57,15,Autumn,Yes,Thursday,No
4584,SM-05,14/7/2011,2011,Jul,22,black,Clear,22.1,25,57,6,Summer,No,Thursday,yes
6538,SM-05,5/10/2011,2011,Oct,0,blue,Clear,14.6,15,77,9,Autumn,No,Wednesday,yes
4919,SM-09,28/7/2011,2011,Jul,21,yellow,Clear,28.7,34,66,19,Summer,No,Thursday,yes
3847,SM-11,14/6/2011,2011,Jun,5,grey,Clear,17.4,18,56,22,Spring,No,Tuesday,yes
1029,SM-08,15/2/2011,2011,Feb,14,white,Clear,8,5,19,15,Winter,No,Tuesday,yes
5795,SM-05,3/9/2011,2011,Sep,22,purple,Clear,24,26,83,7,Summer,No,Saturday,No
1819,SM-03,21/3/2011,2011,Mar,13,grey,Mist and Cloudy,15.5,16,63,15,Spring,No,Monday,yes
7792,SM-01,26/11/2011,2011,Nov,7,red,Clear,4.2,2,87,7,Autumn,No,Saturday,No
6291,SM-03,24/9/2011,2011,Sep,17,purple,Clear,23,25,74,7,Autumn,No,Saturday,No
127,SM-03,6/1/2011,2011,Jan,13,blue,Clear,4.2,2,35,7,Winter,No,Thursday,yes
3012,SM-03,10/5/2011,2011,May,10,,Mist and Cloudy,18.3,19,37,6,Spring,No,Tuesday,yes
5692,SM-03,30/8/2011,2011,Aug,15,red,Clear,26.8,27,35,15,Summer,No,Tuesday,yes
4120,SM-02,25/6/2011,2011,Jun,14,blue,Clear,26.8,28,45,20,Summer,No,Saturday,No
5477,SM-12,21/8/2011,2011,Aug,3,white,Clear,23,24,83,15,Summer,No,Sunday,No
5873,SM-11,7/9/2011,2011,Sep,5,black,Mist and Cloudy,18.3,19,100,9,Summer,No,Wednesday,yes
8350,SM-04,19/12/2011,2011,Dec,14,purple,Clear,8.9,7,46,15,Autumn,No,Monday,yes
5276,SM-10,12/8/2011,2011,Aug,18,purple,Clear,27.7,29,40,20,Summer,No,Friday,yes
417,SM-11,19/1/2011,2011,Jan,10,blue,Mist and Cloudy,4.2,2,93,9,Winter,No,Wednesday,yes
6255,SM-13,23/9/2011,2011,Sep,5,white,Mist and Cloudy,21.1,20,94,0,Autumn,No,Friday,yes
6147,SM-06,18/9/2011,2011,Sep,17,purple,Mist and Cloudy,18.3,19,64,13,Summer,No,Sunday,No
2260,SM-05,9/4/2011,2011,Apr,1,purple,Mist and Cloudy,6.1,4,87,9,Spring,No,Saturday,No
632,SM-11,29/1/2011,2011,Jan,15,white,Clear,2.3,-2,69,17,Winter,No,Saturday,No
3039,SM-07,11/5/2011,2011,May,13,red,Clear,21.1,25,50,0,Spring,No,Wednesday,yes
4255,SM-06,1/7/2011,2011,Jul,5,blue,Clear,20.2,24,64,9,Summer,No,Friday,yes
4786,SM-05,23/7/2011,2011,Jul,8,grey,Clear,31.5,36,49,17,Summer,No,Saturday,No
103,SM-11,5/1/2011,2011,Jan,12,green,Clear,4.2,-1,33,22,Winter,No,Wednesday,yes
1892,SM-11,24/3/2011,2011,Mar,15,red,Mist and Cloudy,6.1,3,70,17,Spring,No,Thursday,yes
7977,SM-02,4/12/2011,2011,Dec,1,,Clear,6.1,5,75,6,Autumn,No,Sunday,No
8247,SM-06,15/12/2011,2011,Dec,7,yellow,Clear,7,5,70,13,Autumn,No,Thursday,yes
7825,SM-02,27/11/2011,2011,Nov,16,yellow,Clear,18.3,19,52,17,Autumn,No,Sunday,No
3721,SM-01,8/6/2011,2011,Jun,23,yellow,Clear,27.7,33,75,13,Spring,No,Wednesday,yes
8353,SM-14,19/12/2011,2011,Dec,17,grey,Clear,9.9,10,46,13,Autumn,No,Monday,yes
5325,SM-04,14/8/2011,2011,Aug,19,blue,Clear,25.8,30,74,15,Summer,No,Sunday,No
1771,SM-01,19/3/2011,2011,Mar,12,white,Clear,13.6,14,33,28,Winter,No,Saturday,No
155,SM-08,7/1/2011,2011,Jan,18,red,Clear,1.4,-1,40,6,Winter,No,Friday,yes
8614,SM-06,30/12/2011,2011,Dec,17,yellow,Clear,9.9,10,54,11,Winter,No,Friday,yes
7167,SM-01,31/10/2011,2011,Oct,6,purple,Clear,3.3,3,87,0,Autumn,No,Monday,yes
391,SM-09,17/1/2011,2011,Jan,19,purple,Light Rain or Snow,0.5,-4,59,13,Winter,Yes,Monday,No
7883,SM-13,30/11/2011,2011,Nov,3,black,Clear,7,5,70,11,Autumn,No,Wednesday,yes
7628,SM-14,19/11/2011,2011,Nov,11,black,Clear,8.9,9,40,0,Autumn,No,Saturday,No
2692,SM-06,27/4/2011,2011,Apr,2,red,Clear,19.3,20,88,17,Spring,No,Wednesday,yes
2845,SM-01,3/5/2011,2011,May,11,green,Mist and Cloudy,23,25,65,22,Spring,No,Tuesday,yes
1965,SM-02,27/3/2011,2011,Mar,17,red,Clear,7,4,31,17,Spring,No,Sunday,No
1286,SM-07,26/2/2011,2011,Feb,18,grey,Clear,8,6,46,13,Winter,No,Saturday,No
2502,SM-04,19/4/2011,2011,Apr,4,red,Clear,13.6,14,67,6,Spring,No,Tuesday,yes
1384,SM-08,2/3/2011,2011,Mar,23,grey,Clear,4.2,-2,30,35,Winter,No,Wednesday,yes
6190,SM-05,20/9/2011,2011,Sep,12,purple,Mist and Cloudy,18.3,19,94,11,Summer,No,Tuesday,yes
7221,SM-01,2/11/2011,2011,Nov,12,green,Clear,13.6,14,55,11,Autumn,No,Wednesday,yes
8325,SM-07,18/12/2011,2011,Dec,13,black,Clear,6.1,2,49,20,Autumn,No,Sunday,No
1845,SM-05,22/3/2011,2011,Mar,15,green,Clear,15.5,16,42,15,Spring,No,Tuesday,yes
2592,SM-10,22/4/2011,2011,Apr,22,white,Light Rain or Snow,6.1,4,100,9,Spring,No,Friday,yes
3568,SM-12,2/6/2011,2011,Jun,14,grey,Clear,28.7,28,24,22,Spring,No,Thursday,yes
137,SM-10,6/1/2011,2011,Jan,23,,Mist and Cloudy,1.4,-3,59,13,Winter,No,Thursday,yes
4505,SM-05,11/7/2011,2011,Jul,15,yellow,Clear,32.4,40,56,28,Summer,No,Monday,yes
6421,SM-09,30/9/2011,2011,Sep,3,,Clear,16.4,17,83,7,Autumn,No,Friday,yes
4898,SM-11,28/7/2011,2011,Jul,0,black,Clear,24.9,27,51,9,Summer,No,Thursday,yes
6905,SM-09,20/10/2011,2011,Oct,8,red,Clear,12.7,13,67,35,Autumn,No,Thursday,yes
7450,SM-07,12/11/2011,2011,Nov,1,purple,Clear,3.3,0,60,9,Autumn,No,Saturday,No
1455,SM-08,5/3/2011,2011,Mar,22,grey,Mist and Cloudy,11.7,12,77,20,Winter,No,Saturday,No
4746,SM-02,21/7/2011,2011,Jul,16,red,Clear,35.2,45,48,19,Summer,No,Thursday,yes
7311,SM-02,6/11/2011,2011,Nov,6,white,Clear,4.2,3,81,6,Autumn,No,Sunday,No
6396,SM-05,29/9/2011,2011,Sep,2,yellow,Mist and Cloudy,20.2,17,100,13,Autumn,No,Thursday,yes
2519,SM-06,19/4/2011,2011,Apr,21,,Mist and Cloudy,15.5,16,72,9,Spring,No,Tuesday,yes
7761,SM-08,25/11/2011,2011,Nov,0,blue,Clear,8,6,76,11,Autumn,No,Friday,yes
7796,SM-10,26/11/2011,2011,Nov,11,red,Clear,10.8,11,62,7,Autumn,No,Saturday,No
6372,SM-08,28/9/2011,2011,Sep,2,black,Clear,20.2,20,88,17,Autumn,No,Wednesday,yes
445,SM-02,20/1/2011,2011,Jan,14,green,Mist and Cloudy,6.1,4,45,9,Winter,No,Thursday,yes
97,SM-04,5/1/2011,2011,Jan,6,yellow,Clear,1.4,-3,47,15,Winter,No,Wednesday,yes
2501,SM-04,19/4/2011,2011,Apr,3,purple,Clear,14.6,15,63,15,Spring,No,Tuesday,yes
1187,SM-07,22/2/2011,2011,Feb,12,blue,Clear,1.4,-1,59,7,Winter,No,Tuesday,yes
3057,SM-10,12/5/2011,2011,May,7,blue,Clear,13.6,14,88,9,Spring,No,Thursday,yes
8429,SM-03,22/12/2011,2011,Dec,21,black,Light Rain or Snow,11.7,12,71,0,Winter,No,Thursday,yes
8188,SM-07,12/12/2011,2011,Dec,20,purple,Clear,6.1,5,56,6,Autumn,No,Monday,yes
6399,SM-14,29/9/2011,2011,Sep,5,black,Mist and Cloudy,20.2,20,88,7,Autumn,No,Thursday,yes
6161,SM-14,19/9/2011,2011,Sep,7,purple,Mist and Cloudy,15.5,16,82,15,Summer,No,Monday,yes
8130,SM-13,10/12/2011,2011,Dec,10,blue,Clear,7,4,57,17,Autumn,No,Saturday,No
1751,SM-04,18/3/2011,2011,Mar,16,yellow,Clear,24,26,39,19,Winter,No,Friday,yes
6759,SM-03,14/10/2011,2011,Oct,5,white,Mist and Cloudy,18.3,19,94,11,Autumn,No,Friday,yes
5348,SM-14,15/8/2011,2011,Aug,18,white,Clear,24.9,27,65,13,Summer,No,Monday,yes
1672,SM-05,15/3/2011,2011,Mar,7,grey,Clear,3.3,0,75,11,Winter,No,Tuesday,yes
6782,SM-02,15/10/2011,2011,Oct,4,yellow,Clear,11.7,12,67,9,Autumn,No,Saturday,No
6119,SM-01,17/9/2011,2011,Sep,13,black,Mist and Cloudy,16.4,17,68,13,Summer,No,Saturday,No
41,SM-06,2/1/2011,2011,Jan,18,yellow,Mist and Cloudy,8.9,6,46,22,Winter,No,Sunday,No
7740,SM-03,24/11/2011,2011,Nov,3,blue,Clear,5.2,3,65,9,Autumn,Yes,Thursday,No
3893,SM-10,16/6/2011,2011,Jun,3,blue,Mist and Cloudy,18.3,19,73,6,Spring,No,Thursday,yes
1388,SM-14,3/3/2011,2011,Mar,3,white,Clear,1.4,-5,27,31,Winter,No,Thursday,yes
8113,SM-01,9/12/2011,2011,Dec,17,purple,Clear,8,7,66,7,Autumn,No,Friday,yes
2485,SM-09,18/4/2011,2011,Apr,11,yellow,Mist and Cloudy,17.4,18,52,6,Spring,No,Monday,yes
3636,SM-03,5/6/2011,2011,Jun,10,black,Mist and Cloudy,21.1,23,73,6,Spring,No,Sunday,No
5508,SM-10,22/8/2011,2011,Aug,10,white,Clear,24.9,27,48,19,Summer,No,Monday,yes
2988,SM-02,9/5/2011,2011,May,10,yellow,Clear,18.3,19,52,13,Spring,No,Monday,yes
2547,SM-06,21/4/2011,2011,Apr,1,grey,Clear,16.4,17,45,15,Spring,No,Thursday,yes
5812,SM-01,4/9/2011,2011,Sep,15,grey,Clear,28.7,34,66,19,Summer,No,Sunday,No
8394,SM-11,21/12/2011,2011,Dec,10,green,Mist and Cloudy,14.6,15,82,28,Winter,No,Wednesday,yes
6491,SM-04,3/10/2011,2011,Oct,1,green,Clear,8.9,8,81,6,Autumn,No,Monday,yes
1023,SM-07,15/2/2011,2011,Feb,8,black,Clear,1.4,-4,32,24,Winter,No,Tuesday,yes
8479,SM-07,24/12/2011,2011,Dec,23,,Clear,3.3,1,56,0,Winter,No,Saturday,No
3855,SM-11,14/6/2011,2011,Jun,13,red,Clear,22.1,25,44,15,Spring,No,Tuesday,yes
2296,SM-06,10/4/2011,2011,Apr,13,red,Clear,13.6,14,82,7,Spring,No,Sunday,No
57,SM-01,3/1/2011,2011,Jan,12,green,Clear,2.3,-2,35,20,Winter,No,Monday,yes
7938,SM-06,2/12/2011,2011,Dec,10,yellow,Clear,6.1,3,75,15,Autumn,No,Friday,yes
5470,SM-11,20/8/2011,2011,Aug,20,yellow,Clear,26.8,29,62,15,Summer,No,Saturday,No
7924,SM-06,1/12/2011,2011,Dec,20,grey,Clear,8,7,46,7,Autumn,No,Thursday,yes
2577,SM-02,22/4/2011,2011,Apr,7,yellow,Mist and Cloudy,8,5,53,19,Spring,No,Friday,yes
2142,SM-10,4/4/2011,2011,Apr,3,white,Clear,9.9,10,66,19,Spring,No,Monday,yes
7934,SM-02,2/12/2011,2011,Dec,6,white,Clear,2.3,2,80,0,Autumn,No,Friday,yes
855,SM-13,8/2/2011,2011,Feb,2,black,Mist and Cloudy,4.2,2,93,7,Winter,No,Tuesday,yes
4477,SM-03,10/7/2011,2011,Jul,11,black,Clear,28.7,32,55,13,Summer,No,Sunday,No
2887,SM-01,5/5/2011,2011,May,5,purple,Clear,8,5,66,17,Spring,No,Thursday,yes
2422,SM-05,15/4/2011,2011,Apr,20,grey,Mist and Cloudy,10.8,11,76,22,Spring,No,Friday,No
4736,SM-03,21/7/2011,2011,Jul,6,black,Mist and Cloudy,25.8,31,84,7,Summer,No,Thursday,yes
2874,SM-02,4/5/2011,2011,May,16,grey,Clear,15.5,16,45,31,Spring,No,Wednesday,yes
6747,SM-10,13/10/2011,2011,Oct,17,green,Light Rain or Snow,21.1,22,83,17,Autumn,No,Thursday,yes
546,SM-04,24/1/2011,2011,Jan,22,red,Mist and Cloudy,-1.4,-7,63,15,Winter,No,Monday,yes
7818,SM-05,27/11/2011,2011,Nov,9,black,Clear,13.6,14,72,19,Autumn,No,Sunday,No
5764,SM-02,2/9/2011,2011,Sep,15,purple,Mist and Cloudy,24.9,27,61,17,Summer,No,Friday,yes
6232,SM-01,22/9/2011,2011,Sep,6,purple,Mist and Cloudy,20.2,17,100,9,Summer,No,Thursday,yes
1686,SM-08,15/3/2011,2011,Mar,21,yellow,Light Rain or Snow,7,6,81,7,Winter,No,Tuesday,yes
7863,SM-04,29/11/2011,2011,Nov,7,black,Clear,16.4,17,77,15,Autumn,No,Tuesday,yes
4170,SM-10,27/6/2011,2011,Jun,16,blue,Clear,26.8,29,55,7,Summer,No,Monday,yes
2594,SM-12,23/4/2011,2011,Apr,0,grey,Mist and Cloudy,7,5,100,13,Spring,No,Saturday,No
4500,SM-05,11/7/2011,2011,Jul,10,purple,Clear,29.6,34,55,24,Summer,No,Monday,yes
6202,SM-02,21/9/2011,2011,Sep,0,black,Clear,17.4,18,100,0,Summer,No,Wednesday,yes
5724,SM-02,31/8/2011,2011,Aug,23,green,Clear,20.2,22,78,7,Summer,No,Wednesday,yes
8097,SM-07,9/12/2011,2011,Dec,1,grey,Clear,3.3,3,65,0,Autumn,No,Friday,yes
1373,SM-08,2/3/2011,2011,Mar,12,purple,Clear,10.8,11,43,13,Winter,No,Wednesday,yes
6804,SM-11,16/10/2011,2011,Oct,2,blue,Clear,11.7,12,54,9,Autumn,No,Sunday,No
1507,SM-03,8/3/2011,2011,Mar,4,red,Clear,2.3,2,64,0,Winter,No,Tuesday,yes
2820,SM-08,2/5/2011,2011,May,10,blue,Mist and Cloudy,17.4,18,77,15,Spring,No,Monday,yes
5040,SM-04,2/8/2011,2011,Aug,22,white,Mist and Cloudy,28.7,33,59,11,Summer,No,Tuesday,yes
2150,SM-11,4/4/2011,2011,Apr,11,blue,Clear,20.2,25,40,26,Spring,No,Monday,yes
297,SM-07,13/1/2011,2011,Jan,20,white,Clear,-0.5,-6,47,15,Winter,No,Thursday,yes
5818,SM-09,4/9/2011,2011,Sep,21,grey,Clear,25.8,30,74,17,Summer,No,Sunday,No
1854,SM-03,23/3/2011,2011,Mar,0,purple,Light Rain or Snow,8.9,7,71,15,Spring,No,Wednesday,yes
253,SM-12,11/1/2011,2011,Jan,22,white,Light Rain or Snow,-0.5,-4,93,7,Winter,No,Tuesday,yes
560,SM-14,25/1/2011,2011,Jan,13,white,Mist and Cloudy,4.2,2,56,9,Winter,No,Tuesday,yes
8400,SM-12,21/12/2011,2011,Dec,16,green,Light Rain or Snow,12.7,13,100,22,Winter,No,Wednesday,yes
7803,SM-01,26/11/2011,2011,Nov,18,white,Mist and Cloudy,11.7,12,62,11,Autumn,No,Saturday,No
4243,SM-07,30/6/2011,2011,Jun,17,red,Clear,28.7,29,27,24,Summer,No,Thursday,yes
6808,SM-09,16/10/2011,2011,Oct,6,yellow,Clear,9.9,10,66,11,Autumn,No,Sunday,No
6984,SM-09,23/10/2011,2011,Oct,15,white,Clear,16.4,17,52,11,Autumn,No,Sunday,No
8321,SM-11,18/12/2011,2011,Dec,9,blue,Clear,2.3,-1,64,11,Autumn,No,Sunday,No
7048,SM-01,26/10/2011,2011,Oct,7,blue,Clear,11.7,12,71,11,Autumn,No,Wednesday,yes
1433,SM-02,5/3/2011,2011,Mar,0,yellow,Mist and Cloudy,5.2,3,81,7,Winter,No,Saturday,No
690,SM-01,1/2/2011,2011,Feb,2,grey,Mist and Cloudy,-0.5,-1,69,0,Winter,No,Tuesday,yes
6140,SM-03,18/9/2011,2011,Sep,10,yellow,Clear,15.5,16,72,11,Summer,No,Sunday,No
4731,SM-05,21/7/2011,2011,Jul,1,grey,Mist and Cloudy,26.8,32,84,15,Summer,No,Thursday,yes
4003,SM-04,20/6/2011,2011,Jun,17,yellow,Clear,24.9,27,54,0,Spring,No,Monday,yes
3682,SM-05,7/6/2011,2011,Jun,8,yellow,Mist and Cloudy,24,26,61,9,Spring,No,Tuesday,yes
36,SM-10,2/1/2011,2011,Jan,13,yellow,Mist and Cloudy,8.9,7,66,9,Winter,No,Sunday,No
467,SM-08,21/1/2011,2011,Jan,12,black,Clear,2.3,-4,27,39,Winter,No,Friday,yes
8557,SM-11,28/12/2011,2011,Dec,8,,Clear,7,3,57,24,Winter,No,Wednesday,yes
7492,SM-13,13/11/2011,2011,Nov,19,purple,Clear,15.5,16,29,24,Autumn,No,Sunday,No
1514,SM-12,8/3/2011,2011,Mar,11,black,Mist and Cloudy,8.9,7,25,11,Winter,No,Tuesday,yes
7084,SM-09,27/10/2011,2011,Oct,19,purple,Mist and Cloudy,12.7,13,67,31,Autumn,No,Thursday,yes
6610,SM-01,8/10/2011,2011,Oct,0,yellow,Clear,14.6,15,72,0,Autumn,No,Saturday,No
4221,SM-03,29/6/2011,2011,Jun,19,yellow,Clear,27.7,28,35,26,Summer,No,Wednesday,yes
8592,SM-14,29/12/2011,2011,Dec,19,white,Clear,6.1,5,56,7,Winter,No,Thursday,yes
1007,SM-14,14/2/2011,2011,Feb,15,black,Clear,18.3,19,21,44,Winter,No,Monday,yes
263,SM-06,12/1/2011,2011,Jan,10,green,Clear,0.5,-4,55,15,Winter,No,Wednesday,yes
5170,SM-05,8/8/2011,2011,Aug,8,black,Clear,26.8,29,58,22,Summer,No,Monday,yes
2630,SM-07,24/4/2011,2011,Apr,12,white,Clear,24,26,65,17,Spring,No,Sunday,No
166,SM-01,8/1/2011,2011,Jan,5,green,Mist and Cloudy,-0.5,-5,74,11,Winter,No,Saturday,No
2017,SM-13,29/3/2011,2011,Mar,22,yellow,Clear,8,8,49,0,Spring,No,Tuesday,yes
7455,SM-10,12/11/2011,2011,Nov,6,purple,Clear,2.3,-1,75,11,Autumn,No,Saturday,No
1692,SM-06,16/3/2011,2011,Mar,4,green,Mist and Cloudy,6.1,4,93,11,Winter,No,Wednesday,yes
4723,SM-06,20/7/2011,2011,Jul,17,green,Clear,31.5,39,59,13,Summer,No,Wednesday,yes
3833,SM-09,13/6/2011,2011,Jun,15,green,Clear,24.9,26,37,30,Spring,No,Monday,yes
5949,SM-04,10/9/2011,2011,Sep,10,white,Clear,24.9,27,65,17,Summer,No,Saturday,No
